Interval Start Time,day of week,Team Name,Calls_Responsible,Handled,Calls Handled < Service Level,Calls Handled > Service Level,Abandoned_at_Fault
2020-09-08 07:30:00,Tuesday,Team1,3,3,1,2,0
2020-09-08 07:30:00,Tuesday,Team4,1,1,1,0,0
2020-09-08 08:00:00,Tuesday,Team1,7,7,5,2,0
2020-09-08 08:00:00,Tuesday,Team2,2,2,2,0,0
2020-09-08 08:00:00,Tuesday,Team4,1,1,1,0,0
2020-09-08 08:30:00,Tuesday,Team6,1,1,0,1,0
2020-09-08 08:30:00,Tuesday,Team1,8,8,6,2,0
2020-09-08 08:30:00,Tuesday,Team3,2,2,2,0,0
2020-09-08 08:30:00,Tuesday,Team2,1,1,1,0,0
2020-09-08 08:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 08:30:00,Tuesday,Team4,2,2,2,0,0
2020-09-08 08:30:00,Tuesday,PlanReview,1,1,1,0,0
2020-09-08 08:30:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 09:00:00,Tuesday,Team1,6,6,4,2,0
2020-09-08 09:00:00,Tuesday,Team3,1,1,1,0,0
2020-09-08 09:00:00,Tuesday,Team2,1,1,1,0,0
2020-09-08 09:00:00,Tuesday,Team4,2,2,2,0,0
2020-09-08 09:30:00,Tuesday,Team1,12,8,2,6,4
2020-09-08 09:30:00,Tuesday,Team3,2,2,2,0,0
2020-09-08 09:30:00,Tuesday,Team2,7,7,6,1,0
2020-09-08 09:30:00,Tuesday,Team4,1,1,1,0,0
2020-09-08 10:00:00,Tuesday,Team1,15,13,11,2,1
2020-09-08 10:00:00,Tuesday,Team3,4,4,4,0,0
2020-09-08 10:00:00,Tuesday,Team2,2,2,2,0,0
2020-09-08 10:00:00,Tuesday,Team4,1,1,1,0,0
2020-09-08 10:00:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 10:30:00,Tuesday,Team1,17,17,8,9,0
2020-09-08 10:30:00,Tuesday,Team2,2,2,2,0,0
2020-09-08 10:30:00,Tuesday,Team9,2,2,2,0,0
2020-09-08 10:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 10:30:00,Tuesday,Team4,2,2,2,0,0
2020-09-08 11:00:00,Tuesday,Team1,18,13,2,11,5
2020-09-08 11:00:00,Tuesday,Team3,4,4,4,0,0
2020-09-08 11:00:00,Tuesday,Team2,6,6,6,0,0
2020-09-08 11:00:00,Tuesday,Team9,2,2,2,0,0
2020-09-08 11:00:00,Tuesday,Team8,1,1,1,0,0
2020-09-08 11:00:00,Tuesday,Team5,0,0,0,0,0
2020-09-08 11:00:00,Tuesday,Team4,4,3,3,0,0
2020-09-08 11:30:00,Tuesday,Team6,1,1,1,0,0
2020-09-08 11:30:00,Tuesday,Team1,8,8,2,6,0
2020-09-08 11:30:00,Tuesday,Team3,3,3,3,0,0
2020-09-08 11:30:00,Tuesday,Team2,5,5,5,0,0
2020-09-08 11:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 11:30:00,Tuesday,Team4,6,5,4,1,1
2020-09-08 12:00:00,Tuesday,Team6,1,1,1,0,0
2020-09-08 12:00:00,Tuesday,Team1,12,10,0,10,2
2020-09-08 12:00:00,Tuesday,Team3,1,1,1,0,0
2020-09-08 12:00:00,Tuesday,Team2,4,4,4,0,0
2020-09-08 12:00:00,Tuesday,Team9,1,1,0,1,0
2020-09-08 12:00:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 12:00:00,Tuesday,Team4,3,3,1,2,0
2020-09-08 12:00:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 12:30:00,Tuesday,Team6,1,1,1,0,0
2020-09-08 12:30:00,Tuesday,Team1,13,11,11,0,2
2020-09-08 12:30:00,Tuesday,Team3,2,2,2,0,0
2020-09-08 12:30:00,Tuesday,Team2,4,4,4,0,0
2020-09-08 12:30:00,Tuesday,Team5,3,3,3,0,0
2020-09-08 12:30:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 13:00:00,Tuesday,Team1,17,17,9,8,0
2020-09-08 13:00:00,Tuesday,Team3,4,4,4,0,0
2020-09-08 13:00:00,Tuesday,Team2,6,6,6,0,0
2020-09-08 13:00:00,Tuesday,Team9,1,1,1,0,0
2020-09-08 13:00:00,Tuesday,Team8,1,1,1,0,0
2020-09-08 13:00:00,Tuesday,Team5,0,0,0,0,0
2020-09-08 13:00:00,Tuesday,Team4,3,3,3,0,0
2020-09-08 13:00:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 13:30:00,Tuesday,Team1,15,15,13,2,0
2020-09-08 13:30:00,Tuesday,Team3,1,1,1,0,0
2020-09-08 13:30:00,Tuesday,Team2,4,4,4,0,0
2020-09-08 13:30:00,Tuesday,Team8,1,1,1,0,0
2020-09-08 13:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 13:30:00,Tuesday,Team4,5,5,2,3,0
2020-09-08 13:30:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 14:00:00,Tuesday,Team1,16,16,7,9,0
2020-09-08 14:00:00,Tuesday,Team3,4,4,4,0,0
2020-09-08 14:00:00,Tuesday,Team2,7,7,7,0,0
2020-09-08 14:00:00,Tuesday,Team9,1,1,1,0,0
2020-09-08 14:30:00,Tuesday,Team1,11,10,2,8,1
2020-09-08 14:30:00,Tuesday,Team3,1,1,1,0,0
2020-09-08 14:30:00,Tuesday,Team2,6,6,6,0,0
2020-09-08 14:30:00,Tuesday,Team5,0,0,0,0,0
2020-09-08 14:30:00,Tuesday,Team4,3,3,3,0,0
2020-09-08 15:00:00,Tuesday,Team1,12,12,12,0,0
2020-09-08 15:00:00,Tuesday,Team3,2,2,2,0,0
2020-09-08 15:00:00,Tuesday,Team2,5,5,5,0,0
2020-09-08 15:00:00,Tuesday,Team9,1,1,1,0,0
2020-09-08 15:00:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 15:00:00,Tuesday,Team7,2,2,2,0,0
2020-09-08 15:30:00,Tuesday,Team1,11,11,10,1,0
2020-09-08 15:30:00,Tuesday,Team3,2,2,2,0,0
2020-09-08 15:30:00,Tuesday,Team2,1,1,1,0,0
2020-09-08 16:00:00,Tuesday,Team1,14,13,5,8,1
2020-09-08 16:00:00,Tuesday,Team3,3,3,3,0,0
2020-09-08 16:00:00,Tuesday,Team2,2,2,2,0,0
2020-09-08 16:00:00,Tuesday,Team9,1,1,1,0,0
2020-09-08 16:00:00,Tuesday,Team4,1,1,0,1,0
2020-09-08 16:00:00,Tuesday,Team7,1,1,1,0,0
2020-09-08 16:30:00,Tuesday,Team1,8,8,5,3,0
2020-09-08 16:30:00,Tuesday,Team3,3,3,3,0,0
2020-09-08 16:30:00,Tuesday,Team2,4,4,4,0,0
2020-09-08 16:30:00,Tuesday,Team9,1,1,1,0,0
2020-09-08 16:30:00,Tuesday,Team5,1,1,1,0,0
2020-09-08 17:00:00,Tuesday,Team1,4,4,4,0,0
2020-09-08 17:00:00,Tuesday,Team2,2,2,2,0,0
2020-09-08 17:30:00,Tuesday,Team1,7,7,7,0,0
2020-09-08 17:30:00,Tuesday,Team2,4,4,4,0,0
2020-09-08 18:00:00,Tuesday,Team1,5,5,5,0,0
2020-09-08 18:30:00,Tuesday,Team1,5,5,5,0,0
2020-09-08 18:30:00,Tuesday,Team2,1,1,1,0,0
2020-09-09 07:00:00,Wednesday,Team1,1,1,1,0,0
2020-09-09 07:00:00,Wednesday,Team7,1,1,1,0,0
2020-09-09 07:30:00,Wednesday,Team1,3,3,3,0,0
2020-09-09 07:30:00,Wednesday,Team4,1,1,1,0,0
2020-09-09 08:00:00,Wednesday,Team1,4,4,4,0,0
2020-09-09 08:00:00,Wednesday,Team3,2,2,2,0,0
2020-09-09 08:00:00,Wednesday,Team4,3,3,3,0,0
2020-09-09 08:30:00,Wednesday,Team1,7,6,5,1,1
2020-09-09 08:30:00,Wednesday,Team3,4,4,4,0,0
2020-09-09 08:30:00,Wednesday,Team2,2,2,2,0,0
2020-09-09 08:30:00,Wednesday,Team4,1,1,1,0,0
2020-09-09 09:00:00,Wednesday,Team1,7,6,6,0,1
2020-09-09 09:00:00,Wednesday,Team3,5,5,5,0,0
2020-09-09 09:00:00,Wednesday,Team2,6,6,6,0,0
2020-09-09 09:00:00,Wednesday,Team5,1,1,1,0,0
2020-09-09 09:00:00,Wednesday,Team4,2,2,2,0,0
2020-09-09 09:30:00,Wednesday,Team6,1,1,1,0,0
2020-09-09 09:30:00,Wednesday,Team1,16,15,8,7,1
2020-09-09 09:30:00,Wednesday,Team3,5,4,3,1,0
2020-09-09 09:30:00,Wednesday,Team2,2,2,2,0,0
2020-09-09 09:30:00,Wednesday,Team5,1,1,1,0,0
2020-09-09 09:30:00,Wednesday,Team4,5,5,5,0,0
2020-09-09 10:00:00,Wednesday,Team1,10,10,10,0,0
2020-09-09 10:00:00,Wednesday,Team3,2,2,2,0,0
2020-09-09 10:00:00,Wednesday,Team2,2,2,2,0,0
2020-09-09 10:00:00,Wednesday,Team5,0,0,0,0,0
2020-09-09 10:30:00,Wednesday,Team1,7,7,7,0,0
2020-09-09 10:30:00,Wednesday,Team3,5,5,5,0,0
2020-09-09 10:30:00,Wednesday,Team2,3,3,3,0,0
2020-09-09 10:30:00,Wednesday,Team8,1,1,1,0,0
2020-09-09 10:30:00,Wednesday,Team4,3,3,3,0,0
2020-09-09 11:00:00,Wednesday,Team1,10,10,10,0,0
2020-09-09 11:00:00,Wednesday,Team3,4,3,3,0,0
2020-09-09 11:00:00,Wednesday,Team2,2,2,2,0,0
2020-09-09 11:00:00,Wednesday,Team9,1,1,1,0,0
2020-09-09 11:00:00,Wednesday,Team8,1,1,1,0,0
2020-09-09 11:00:00,Wednesday,Team4,5,5,5,0,0
2020-09-09 11:30:00,Wednesday,Team1,10,9,3,6,1
2020-09-09 11:30:00,Wednesday,Team3,3,3,3,0,0
2020-09-09 11:30:00,Wednesday,Team2,4,4,4,0,0
2020-09-09 11:30:00,Wednesday,Team8,1,1,1,0,0
2020-09-09 11:30:00,Wednesday,Team5,1,1,1,0,0
2020-09-09 11:30:00,Wednesday,Team4,2,2,2,0,0
2020-09-09 12:00:00,Wednesday,Team6,2,2,2,0,0
2020-09-09 12:00:00,Wednesday,Team1,9,9,8,1,0
2020-09-09 12:00:00,Wednesday,Team3,2,2,2,0,0
2020-09-09 12:00:00,Wednesday,Team2,4,4,4,0,0
2020-09-09 12:00:00,Wednesday,Team8,2,2,2,0,0
2020-09-09 12:30:00,Wednesday,Team1,15,15,14,1,0
2020-09-09 12:30:00,Wednesday,Team3,4,4,4,0,0
2020-09-09 12:30:00,Wednesday,Team2,1,1,1,0,0
2020-09-09 12:30:00,Wednesday,Team4,4,4,3,1,0
2020-09-09 12:30:00,Wednesday,Team7,1,1,1,0,0
2020-09-09 13:00:00,Wednesday,Team1,10,10,10,0,0
2020-09-09 13:00:00,Wednesday,Team3,2,2,2,0,0
2020-09-09 13:00:00,Wednesday,Team2,3,3,3,0,0
2020-09-09 13:00:00,Wednesday,Team9,1,1,1,0,0
2020-09-09 13:00:00,Wednesday,Team5,1,1,1,0,0
2020-09-09 13:00:00,Wednesday,Team4,2,2,2,0,0
2020-09-09 13:30:00,Wednesday,Team1,8,7,5,2,1
2020-09-09 13:30:00,Wednesday,Team3,4,4,4,0,0
2020-09-09 13:30:00,Wednesday,Team2,6,6,5,1,0
2020-09-09 13:30:00,Wednesday,Team5,2,2,2,0,0
2020-09-09 13:30:00,Wednesday,Team4,2,2,1,1,0
2020-09-09 13:30:00,Wednesday,PlanReview,1,1,1,0,0
2020-09-09 14:00:00,Wednesday,Team1,10,10,9,1,0
2020-09-09 14:00:00,Wednesday,Team3,4,4,4,0,0
2020-09-09 14:00:00,Wednesday,Team2,5,5,5,0,0
2020-09-09 14:00:00,Wednesday,Team8,1,1,1,0,0
2020-09-09 14:00:00,Wednesday,Team5,1,1,1,0,0
2020-09-09 14:00:00,Wednesday,Team4,5,5,1,4,0
2020-09-09 14:00:00,Wednesday,Team7,2,2,2,0,0
2020-09-09 14:30:00,Wednesday,Team6,1,1,1,0,0
2020-09-09 14:30:00,Wednesday,Team1,7,6,4,2,1
2020-09-09 14:30:00,Wednesday,Team3,4,4,4,0,0
2020-09-09 14:30:00,Wednesday,Team2,3,3,3,0,0
2020-09-09 14:30:00,Wednesday,Team4,1,1,1,0,0
2020-09-09 15:00:00,Wednesday,Team1,9,9,8,1,0
2020-09-09 15:00:00,Wednesday,Team3,3,3,2,1,0
2020-09-09 15:00:00,Wednesday,Team2,3,3,3,0,0
2020-09-09 15:00:00,Wednesday,Team9,1,1,1,0,0
2020-09-09 15:30:00,Wednesday,Team1,8,8,7,1,0
2020-09-09 15:30:00,Wednesday,Team3,7,7,5,2,0
2020-09-09 15:30:00,Wednesday,Team2,4,4,4,0,0
2020-09-09 15:30:00,Wednesday,Team5,1,1,1,0,0
2020-09-09 15:30:00,Wednesday,Team4,1,1,1,0,0
2020-09-09 16:00:00,Wednesday,Team1,7,7,6,1,0
2020-09-09 16:00:00,Wednesday,Team3,2,2,2,0,0
2020-09-09 16:00:00,Wednesday,Team2,4,4,4,0,0
2020-09-09 16:00:00,Wednesday,Team8,1,1,1,0,0
2020-09-09 16:00:00,Wednesday,Team4,1,1,1,0,0
2020-09-09 16:00:00,Wednesday,Team7,0,0,0,0,0
2020-09-09 16:30:00,Wednesday,Team1,7,7,6,1,0
2020-09-09 16:30:00,Wednesday,Team3,1,1,1,0,0
2020-09-09 16:30:00,Wednesday,Team2,2,2,2,0,0
2020-09-09 17:00:00,Wednesday,Team1,8,8,8,0,0
2020-09-09 17:00:00,Wednesday,Team3,1,1,1,0,0
2020-09-09 17:00:00,Wednesday,Team2,3,3,3,0,0
2020-09-09 17:30:00,Wednesday,Team1,3,3,3,0,0
2020-09-09 17:30:00,Wednesday,Team2,1,1,1,0,0
2020-09-09 17:30:00,Wednesday,Team9,1,1,1,0,0
2020-09-09 18:00:00,Wednesday,Team1,4,4,3,1,0
2020-09-09 18:30:00,Wednesday,Team1,2,1,1,0,1
2020-09-09 18:30:00,Wednesday,Team2,2,2,2,0,0
2020-09-09 18:30:00,Wednesday,Team9,1,1,1,0,0
2020-09-10 07:00:00,Thursday,Team1,4,4,4,0,0
2020-09-10 07:30:00,Thursday,Team1,2,2,2,0,0
2020-09-10 07:30:00,Thursday,Team3,1,1,1,0,0
2020-09-10 07:30:00,Thursday,Team2,2,2,2,0,0
2020-09-10 07:30:00,Thursday,Team4,0,0,0,0,0
2020-09-10 08:00:00,Thursday,Team1,10,9,2,7,1
2020-09-10 08:00:00,Thursday,Team3,2,2,2,0,0
2020-09-10 08:00:00,Thursday,Team2,1,1,1,0,0
2020-09-10 08:30:00,Thursday,Team1,9,9,9,0,0
2020-09-10 08:30:00,Thursday,Team3,4,4,4,0,0
2020-09-10 08:30:00,Thursday,Team2,2,2,2,0,0
2020-09-10 08:30:00,Thursday,Team9,1,1,1,0,0
2020-09-10 08:30:00,Thursday,Team5,1,1,1,0,0
2020-09-10 08:30:00,Thursday,Team4,2,2,2,0,0
2020-09-10 09:00:00,Thursday,Team1,13,13,12,1,0
2020-09-10 09:00:00,Thursday,Team2,3,3,3,0,0
2020-09-10 09:00:00,Thursday,Team4,1,0,0,0,1
2020-09-10 09:30:00,Thursday,Team6,1,1,1,0,0
2020-09-10 09:30:00,Thursday,Team1,13,13,8,5,0
2020-09-10 09:30:00,Thursday,Team3,7,7,7,0,0
2020-09-10 09:30:00,Thursday,Team2,1,1,1,0,0
2020-09-10 09:30:00,Thursday,Team9,1,1,1,0,0
2020-09-10 09:30:00,Thursday,Team4,1,1,1,0,0
2020-09-10 09:30:00,Thursday,Team7,1,1,1,0,0
2020-09-10 10:00:00,Thursday,Team1,10,10,5,5,0
2020-09-10 10:00:00,Thursday,Team3,3,3,3,0,0
2020-09-10 10:00:00,Thursday,Team2,1,1,1,0,0
2020-09-10 10:00:00,Thursday,Team4,2,2,2,0,0
2020-09-10 10:30:00,Thursday,Team1,13,13,7,6,0
2020-09-10 10:30:00,Thursday,Team5,2,2,2,0,0
2020-09-10 10:30:00,Thursday,Team7,1,1,1,0,0
2020-09-10 11:00:00,Thursday,Team1,13,12,0,12,1
2020-09-10 11:00:00,Thursday,Team3,2,2,2,0,0
2020-09-10 11:00:00,Thursday,Team2,2,2,1,1,0
2020-09-10 11:00:00,Thursday,Team8,1,1,1,0,0
2020-09-10 11:00:00,Thursday,Team4,3,3,2,1,0
2020-09-10 11:00:00,Thursday,Team7,1,1,1,0,0
2020-09-10 11:30:00,Thursday,Team1,12,7,0,7,5
2020-09-10 11:30:00,Thursday,Team3,3,3,3,0,0
2020-09-10 11:30:00,Thursday,Team4,2,2,2,0,0
2020-09-10 12:00:00,Thursday,Team1,7,7,4,3,0
2020-09-10 12:00:00,Thursday,Team3,3,3,2,1,0
2020-09-10 12:00:00,Thursday,Team2,3,3,2,1,0
2020-09-10 12:00:00,Thursday,Team9,1,1,1,0,0
2020-09-10 12:00:00,Thursday,Team4,2,2,2,0,0
2020-09-10 12:00:00,Thursday,Team7,1,1,1,0,0
2020-09-10 12:30:00,Thursday,Team6,1,1,1,0,0
2020-09-10 12:30:00,Thursday,Team1,12,10,4,6,2
2020-09-10 12:30:00,Thursday,Team3,5,5,5,0,0
2020-09-10 12:30:00,Thursday,Team2,3,3,3,0,0
2020-09-10 12:30:00,Thursday,Team8,1,1,1,0,0
2020-09-10 12:30:00,Thursday,Team5,1,1,1,0,0
2020-09-10 12:30:00,Thursday,Team7,1,1,1,0,0
2020-09-10 13:00:00,Thursday,Team6,1,1,1,0,0
2020-09-10 13:00:00,Thursday,Team1,12,10,3,7,2
2020-09-10 13:00:00,Thursday,Team3,4,4,4,0,0
2020-09-10 13:00:00,Thursday,Team2,1,1,1,0,0
2020-09-10 13:00:00,Thursday,Team5,0,0,0,0,0
2020-09-10 13:00:00,Thursday,Team4,6,6,6,0,0
2020-09-10 13:00:00,Thursday,Team7,1,1,1,0,0
2020-09-10 13:30:00,Thursday,Team6,3,3,2,1,0
2020-09-10 13:30:00,Thursday,Team1,11,11,10,1,0
2020-09-10 13:30:00,Thursday,Team3,4,4,4,0,0
2020-09-10 13:30:00,Thursday,Team2,6,6,6,0,0
2020-09-10 13:30:00,Thursday,Team4,1,1,1,0,0
2020-09-10 14:00:00,Thursday,Team1,20,18,15,3,2
2020-09-10 14:00:00,Thursday,Team3,3,3,3,0,0
2020-09-10 14:00:00,Thursday,Team2,8,8,8,0,0
2020-09-10 14:00:00,Thursday,Team4,3,3,3,0,0
2020-09-10 14:00:00,Thursday,Team7,1,1,1,0,0
2020-09-10 14:30:00,Thursday,Team1,8,7,5,2,1
2020-09-10 14:30:00,Thursday,Team3,2,2,2,0,0
2020-09-10 14:30:00,Thursday,Team2,3,3,3,0,0
2020-09-10 14:30:00,Thursday,Team4,3,3,3,0,0
2020-09-10 14:30:00,Thursday,Team7,1,1,1,0,0
2020-09-10 15:00:00,Thursday,Team6,1,1,1,0,0
2020-09-10 15:00:00,Thursday,Team1,10,10,10,0,0
2020-09-10 15:00:00,Thursday,Team3,4,4,4,0,0
2020-09-10 15:00:00,Thursday,Team2,5,5,4,1,0
2020-09-10 15:00:00,Thursday,Team9,1,1,1,0,0
2020-09-10 15:00:00,Thursday,Team8,2,2,1,1,0
2020-09-10 15:00:00,Thursday,Team4,1,1,1,0,0
2020-09-10 15:00:00,Thursday,Team7,1,1,1,0,0
2020-09-10 15:30:00,Thursday,Team1,6,6,6,0,0
2020-09-10 15:30:00,Thursday,Team3,3,3,3,0,0
2020-09-10 15:30:00,Thursday,Team2,1,1,1,0,0
2020-09-10 15:30:00,Thursday,Team4,3,3,3,0,0
2020-09-10 15:30:00,Thursday,PlanReview,1,1,1,0,0
2020-09-10 16:00:00,Thursday,Team1,1,1,1,0,0
2020-09-10 16:00:00,Thursday,Team3,2,2,2,0,0
2020-09-10 16:00:00,Thursday,Team2,1,1,1,0,0
2020-09-10 16:00:00,Thursday,Team4,1,1,1,0,0
2020-09-10 16:30:00,Thursday,Team1,4,4,4,0,0
2020-09-10 16:30:00,Thursday,Team3,2,2,2,0,0
2020-09-10 16:30:00,Thursday,Team9,1,1,1,0,0
2020-09-10 17:00:00,Thursday,Team1,4,4,4,0,0
2020-09-10 17:00:00,Thursday,Team2,1,1,1,0,0
2020-09-10 17:30:00,Thursday,Team1,4,4,4,0,0
2020-09-10 18:00:00,Thursday,Team1,1,1,1,0,0
2020-09-10 18:30:00,Thursday,Team1,2,2,2,0,0
2020-09-10 18:30:00,Thursday,Team8,3,3,3,0,0
2020-09-11 07:00:00,Friday,Team1,5,5,4,1,0
2020-09-11 07:30:00,Friday,Team1,6,5,2,3,1
2020-09-11 07:30:00,Friday,Team2,1,1,1,0,0
2020-09-11 07:30:00,Friday,Team4,1,0,0,0,1
2020-09-11 08:00:00,Friday,Team6,1,1,1,0,0
2020-09-11 08:00:00,Friday,Team1,9,8,8,0,1
2020-09-11 08:00:00,Friday,Team3,1,1,1,0,0
2020-09-11 08:00:00,Friday,Team2,4,4,4,0,0
2020-09-11 08:00:00,Friday,Team4,3,3,3,0,0
2020-09-11 08:30:00,Friday,Team1,6,6,6,0,0
2020-09-11 08:30:00,Friday,Team3,2,2,2,0,0
2020-09-11 08:30:00,Friday,Team2,6,6,6,0,0
2020-09-11 08:30:00,Friday,Team5,1,1,1,0,0
2020-09-11 08:30:00,Friday,Team4,3,3,3,0,0
2020-09-11 09:00:00,Friday,Team6,1,1,1,0,0
2020-09-11 09:00:00,Friday,Team1,7,7,7,0,0
2020-09-11 09:00:00,Friday,Team5,1,1,1,0,0
2020-09-11 09:00:00,Friday,Team4,1,1,1,0,0
2020-09-11 09:30:00,Friday,Team1,8,8,8,0,0
2020-09-11 09:30:00,Friday,Team3,5,5,1,4,0
2020-09-11 09:30:00,Friday,Team2,5,5,5,0,0
2020-09-11 09:30:00,Friday,Team9,1,1,0,1,0
2020-09-11 09:30:00,Friday,Team4,1,1,1,0,0
2020-09-11 10:00:00,Friday,Team1,7,7,7,0,0
2020-09-11 10:00:00,Friday,Team2,2,2,2,0,0
2020-09-11 10:00:00,Friday,Team8,1,1,1,0,0
2020-09-11 10:30:00,Friday,Team1,9,9,9,0,0
2020-09-11 10:30:00,Friday,Team3,5,5,5,0,0
2020-09-11 10:30:00,Friday,Team2,4,4,4,0,0
2020-09-11 11:00:00,Friday,Team1,11,11,10,1,0
2020-09-11 11:00:00,Friday,Team2,5,5,5,0,0
2020-09-11 11:00:00,Friday,Team5,1,1,1,0,0
2020-09-11 11:30:00,Friday,Team6,1,1,1,0,0
2020-09-11 11:30:00,Friday,Team1,5,3,2,1,2
2020-09-11 11:30:00,Friday,Team2,3,3,3,0,0
2020-09-11 11:30:00,Friday,Team8,1,1,1,0,0
2020-09-11 11:30:00,Friday,Team7,1,1,1,0,0
2020-09-11 12:00:00,Friday,Team1,7,6,4,2,1
2020-09-11 12:00:00,Friday,Team3,2,2,1,1,0
2020-09-11 12:00:00,Friday,Team2,2,2,2,0,0
2020-09-11 12:00:00,Friday,Team8,1,1,1,0,0
2020-09-11 12:00:00,Friday,Team5,1,1,1,0,0
2020-09-11 12:00:00,Friday,Team4,1,1,1,0,0
2020-09-11 12:30:00,Friday,Team6,2,2,2,0,0
2020-09-11 12:30:00,Friday,Team1,6,6,6,0,0
2020-09-11 12:30:00,Friday,Team3,1,1,1,0,0
2020-09-11 12:30:00,Friday,Team2,3,3,3,0,0
2020-09-11 12:30:00,Friday,Team5,1,1,1,0,0
2020-09-11 12:30:00,Friday,Team7,1,1,1,0,0
2020-09-11 13:00:00,Friday,Team1,6,6,6,0,0
2020-09-11 13:00:00,Friday,Team1,1,1,1,0,0
2020-09-11 13:00:00,Friday,Team3,3,3,3,0,0
2020-09-11 13:00:00,Friday,Team2,3,3,3,0,0
2020-09-11 13:00:00,Friday,Team9,1,1,1,0,0
2020-09-11 13:30:00,Friday,Team1,6,6,3,3,0
2020-09-11 13:30:00,Friday,Team3,2,2,2,0,0
2020-09-11 13:30:00,Friday,Team2,3,3,3,0,0
2020-09-11 13:30:00,Friday,Team5,1,1,1,0,0
2020-09-11 13:30:00,Friday,Team4,1,1,1,0,0
2020-09-11 13:30:00,Friday,Team7,1,1,1,0,0
2020-09-11 14:00:00,Friday,Team1,8,8,7,1,0
2020-09-11 14:00:00,Friday,Team3,2,2,2,0,0
2020-09-11 14:00:00,Friday,Team2,1,1,1,0,0
2020-09-11 14:00:00,Friday,Team9,2,2,2,0,0
2020-09-11 14:00:00,Friday,Team4,2,2,2,0,0
2020-09-11 14:30:00,Friday,Team6,1,1,1,0,0
2020-09-11 14:30:00,Friday,Team1,8,6,4,2,2
2020-09-11 14:30:00,Friday,Team3,4,4,3,1,0
2020-09-11 14:30:00,Friday,Team2,4,4,4,0,0
2020-09-11 14:30:00,Friday,Team5,1,1,1,0,0
2020-09-11 15:00:00,Friday,Team1,13,10,0,10,3
2020-09-11 15:00:00,Friday,Team5,2,2,2,0,0
2020-09-11 15:00:00,Friday,Team4,1,0,0,0,1
2020-09-11 15:30:00,Friday,Team1,14,12,3,9,2
2020-09-11 15:30:00,Friday,Team3,4,4,4,0,0
2020-09-11 15:30:00,Friday,Team2,4,4,3,1,0
2020-09-11 15:30:00,Friday,Team5,2,2,1,1,0
2020-09-11 16:00:00,Friday,Team1,4,4,4,0,0
2020-09-11 16:00:00,Friday,Team3,1,1,1,0,0
2020-09-11 16:00:00,Friday,Team2,1,1,1,0,0
2020-09-11 16:30:00,Friday,Team1,4,3,1,2,1
2020-09-11 16:30:00,Friday,Team3,2,2,2,0,0
2020-09-11 16:30:00,Friday,Team2,1,1,1,0,0
2020-09-11 16:30:00,Friday,Team5,1,1,1,0,0
2020-09-11 17:00:00,Friday,Team1,4,4,3,1,0
2020-09-11 17:00:00,Friday,Team2,1,1,1,0,0
2020-09-11 17:30:00,Friday,Team1,2,2,2,0,0
2020-09-11 17:30:00,Friday,Team2,2,2,2,0,0
2020-09-11 18:00:00,Friday,Team1,1,1,1,0,0
2020-09-11 18:30:00,Friday,Team1,1,1,1,0,0
2020-09-14 07:00:00,Monday,Team1,3,3,3,0,0
2020-09-14 07:00:00,Monday,Team4,1,1,1,0,0
2020-09-14 07:30:00,Monday,Team1,5,4,2,2,1
2020-09-14 07:30:00,Monday,Team3,1,1,1,0,0
2020-09-14 07:30:00,Monday,Team2,1,1,1,0,0
2020-09-14 07:30:00,Monday,Team5,1,1,1,0,0
2020-09-14 07:30:00,Monday,Team4,1,1,1,0,0
2020-09-14 08:00:00,Monday,Team1,10,9,2,7,1
2020-09-14 08:00:00,Monday,Team3,2,2,2,0,0
2020-09-14 08:00:00,Monday,Team2,3,3,3,0,0
2020-09-14 08:00:00,Monday,Team4,1,1,1,0,0
2020-09-14 08:30:00,Monday,Team1,13,9,5,4,4
2020-09-14 08:30:00,Monday,Team3,3,3,3,0,0
2020-09-14 08:30:00,Monday,Team2,2,2,2,0,0
2020-09-14 08:30:00,Monday,Team4,1,1,1,0,0
2020-09-14 09:00:00,Monday,Team1,12,12,12,0,0
2020-09-14 09:00:00,Monday,Team3,5,5,4,1,0
2020-09-14 09:00:00,Monday,Team2,1,1,1,0,0
2020-09-14 09:00:00,Monday,Team5,2,1,1,0,1
2020-09-14 09:00:00,Monday,Team4,3,3,3,0,0
2020-09-14 09:30:00,Monday,Team6,1,1,1,0,0
2020-09-14 09:30:00,Monday,Team1,13,13,12,1,0
2020-09-14 09:30:00,Monday,Team2,3,3,3,0,0
2020-09-14 09:30:00,Monday,Team4,1,1,1,0,0
2020-09-14 09:30:00,Monday,PlanReview,1,1,1,0,0
2020-09-14 10:00:00,Monday,Team6,1,1,1,0,0
2020-09-14 10:00:00,Monday,Team1,16,16,9,7,0
